interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
EFNB1_EPHA6	EFNB1_EPHA6	EFNB1	EFNB1	EPHA6					celltalkdb_32196115		EFNB1_EPHA6
EFNB1_EPHB1	EFNB1_EPHB1	EFNB1	EFNB1	EPHB1					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB1_EPHB1
EFNB1_EPHB2	EFNB1_EPHB2	EFNB1	EFNB1	EPHB2					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB1_EPHB2
EFNB1_EPHB3	EFNB1_EPHB3	EFNB1	EFNB1	EPHB3					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB1_EPHB3
EFNB1_EPHB4	EFNB1_EPHB4	EFNB1	EFNB1	EPHB4					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB1_EPHB4
EFNB1_EPHB6	EFNB1_EPHB6	EFNB1	EFNB1	EPHB6					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB1_EPHB6
EFNB1_ERBB2	EFNB1_ERBB2	EFNB1	EFNB1	ERBB2					celltalkdb_22279592		EFNB1_ERBB2
EFNB2_EPHA3	EFNB2_EPHA3	EFNB2	EFNB2	EPHA3					celltalkdb_8559144		EFNB2_EPHA3
EFNB2_EPHA4	EFNB2_EPHA4	EFNB2	EFNB2	EPHA4					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHA4
EFNB2_EPHA6	EFNB2_EPHA6	EFNB2	EFNB2	EPHA6					celltalkdb_10648835		EFNB2_EPHA6
EFNB2_EPHB1	EFNB2_EPHB1	EFNB2	EFNB2	EPHB1					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHB1
EFNB2_EPHB2	EFNB2_EPHB2	EFNB2	EFNB2	EPHB2					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHB2
EFNB2_EPHB3	EFNB2_EPHB3	EFNB2	EFNB2	EPHB3					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHB3
EFNB2_EPHB4	EFNB2_EPHB4	EFNB2	EFNB2	EPHB4					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHB4
EFNB2_EPHB6	EFNB2_EPHB6	EFNB2	EFNB2	EPHB6					celltalkdb_15114347, cellphonedb_PMID:15114347		EFNB2_EPHB6
EFNB2_GRM1	EFNB2_GRM1	EFNB2	EFNB2	GRM1					celltalkdb_15745950		EFNB2_GRM1
EFNB2_GRM5	EFNB2_GRM5	EFNB2	EFNB2	GRM5					celltalkdb_15745950		EFNB2_GRM5
EFNB2_PECAM1	EFNB2_PECAM1	EFNB2	EFNB2	PECAM1					celltalkdb_16357318		EFNB2_PECAM1
EFNB2_RHBDL2	EFNB2_RHBDL2	EFNB2	EFNB2	RHBDL2					celltalkdb_15047175		EFNB2_RHBDL2
EFNB3_EPHA4	EFNB3_EPHA4	EFNB3	EFNB3	EPHA4					celltalkdb_12094214,15114347, cellphonedb_PMID:15114347		EFNB3_EPHA4
EFNB3_EPHB1	EFNB3_EPHB1	EFNB3	EFNB3	EPHB1					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB3_EPHB1
EFNB3_EPHB2	EFNB3_EPHB2	EFNB3	EFNB3	EPHB2					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB3_EPHB2
EFNB3_EPHB3	EFNB3_EPHB3	EFNB3	EFNB3	EPHB3					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB3_EPHB3
EFNB3_EPHB4	EFNB3_EPHB4	EFNB3	EFNB3	EPHB4					celltalkdb_8755474, cellphonedb_PMID:15114347		EFNB3_EPHB4
EFNB3_EPHB6	EFNB3_EPHB6	EFNB3	EFNB3	EPHB6					celltalkdb_11114742,15114347, cellphonedb_PMID:15114347		EFNB3_EPHB6
EFNB3_RHBDL2	EFNB3_RHBDL2	EFNB3	EFNB3	RHBDL2					celltalkdb_15047175		EFNB3_RHBDL2
EGF_ADRB2	EGF_ADRB2	EGF	EGF	ADRB2					celltalkdb_32196115		EGF_ADRB2
EGF_AXL	EGF_AXL	EGF	EGF	AXL					celltalkdb_27775700		EGF_AXL
EGF_CAV1	EGF_CAV1	EGF	EGF	CAV1					celltalkdb_32196115		EGF_CAV1
EGF_EGFR	EGF_EGFR	EGF	EGF	EGFR					celltalkdb_12093292, cellphonedb_uniprot		EGF_EGFR
EGF_ERBB2	EGF_ERBB2	EGF	EGF	ERBB2					celltalkdb_12093292		EGF_ERBB2
EGF_ERBB3	EGF_ERBB3	EGF	EGF	ERBB3					celltalkdb_12093292		EGF_ERBB3
EGF_ERBB4	EGF_ERBB4	EGF	EGF	ERBB4					celltalkdb_9305636		EGF_ERBB4
EGF_FSHR	EGF_FSHR	EGF	EGF	FSHR					celltalkdb_32196115		EGF_FSHR
EGF_LDLR	EGF_LDLR	EGF	EGF	LDLR					celltalkdb_32196115		EGF_LDLR
EGF_LRP2	EGF_LRP2	EGF	EGF	LRP2					celltalkdb_32196115		EGF_LRP2
EGF_NRP1	EGF_NRP1	EGF	EGF	NRP1					celltalkdb_24556756		EGF_NRP1
EGF_PLD2	EGF_PLD2	EGF	EGF	PLD2					celltalkdb_9837959		EGF_PLD2
EGF_RHBDL2	EGF_RHBDL2	EGF	EGF	RHBDL2					celltalkdb_21494248		EGF_RHBDL2
ELA_APJ	ELA_APJ	ELA	ELA	APJ					cellphonedb_uniprot		ELA_APJ
EPGN_EGFR	EPGN_EGFR	EPGN	EPGN	EGFR					celltalkdb_28988771, cellphonedb_uniprot		EPGN_EGFR
EPO_EPHB4	EPO_EPHB4	EPO	EPO	EPHB4					celltalkdb_26481148		EPO_EPHB4
EPO_EPOR	EPO_EPOR	EPO	EPO	EPOR					celltalkdb_16982323,10318834,9808045, cellphonedb_uniprot		EPO_EPOR
EREG_EGFR	EREG_EGFR	EREG	EREG	EGFR					celltalkdb_8626392, cellphonedb_uniprot		EREG_EGFR
EREG_ERBB2	EREG_ERBB2	EREG	EREG	ERBB2					celltalkdb_32196115		EREG_ERBB2
EREG_ERBB3	EREG_ERBB3	EREG	EREG	ERBB3					celltalkdb_32196115		EREG_ERBB3
EREG_ERBB4	EREG_ERBB4	EREG	EREG	ERBB4					celltalkdb_9419975, cellphonedb_uniprot		EREG_ERBB4
ESAM_ESAM	ESAM_ESAM	ESAM	ESAM	ESAM					cellphonedb_PMID:11279107		ESAM_ESAM
F10_F3	F10_F3	F10	F10	F3					celltalkdb_26198319,32196115		F10_F3
F10_ITGAM	F10_ITGAM	F10	F10	ITGAM					celltalkdb_32196115		F10_ITGAM
F10_ITGB2	F10_ITGB2	F10	F10	ITGB2					celltalkdb_15350525		F10_ITGB2
F11_GP1BA	F11_GP1BA	F11	F11	GP1BA					celltalkdb_11696542		F11_GP1BA
F12_CD93	F12_CD93	F12	F12	CD93					celltalkdb_11204562		F12_CD93
F12_GP1BA	F12_GP1BA	F12	F12	GP1BA					celltalkdb_10801853		F12_GP1BA
F13A1_ITGA4	F13A1_ITGA4	F13A1	F13A1	ITGA4					celltalkdb_10816592		F13A1_ITGA4
F13A1_ITGA9	F13A1_ITGA9	F13A1	F13A1	ITGA9					celltalkdb_10816592		F13A1_ITGA9
F13A1_ITGB1	F13A1_ITGB1	F13A1	F13A1	ITGB1					celltalkdb_10816592		F13A1_ITGB1
F2_F2R	F2_F2R	F2	F2	F2R					celltalkdb_10978167		F2_F2R
F2_F2RL1	F2_F2RL1	F2	F2	F2RL1					celltalkdb_11356985		F2_F2RL1
F2_F2RL2	F2_F2RL2	F2	F2	F2RL2					celltalkdb_11356985		F2_F2RL2
F2_F2RL3	F2_F2RL3	F2	F2	F2RL3					celltalkdb_12732212		F2_F2RL3
F2_GP1BA	F2_GP1BA	F2	F2	GP1BA					celltalkdb_2933256		F2_GP1BA
F2_GP1BB	F2_GP1BB	F2	F2	GP1BB					celltalkdb_32196115		F2_GP1BB
F2_GP9	F2_GP9	F2	F2	GP9					celltalkdb_2207326		F2_GP9
F2_ITGA2B	F2_ITGA2B	F2	F2	ITGA2B					celltalkdb_11487023		F2_ITGA2B
F2_THBD	F2_THBD	F2	F2	THBD					celltalkdb_7615164		F2_THBD
F7_F3	F7_F3	F7	F7	F3					celltalkdb_12787023		F7_F3
F8_ASGR2	F8_ASGR2	F8	F8	ASGR2					celltalkdb_15946216		F8_ASGR2
F8_LDLR	F8_LDLR	F8	F8	LDLR					celltalkdb_15840700		F8_LDLR
F8_LRP1	F8_LRP1	F8	F8	LRP1					celltalkdb_11560943		F8_LRP1
F9_LRP1	F9_LRP1	F9	F9	LRP1					celltalkdb_11560943		F9_LRP1
FABP5_RXRA	FABP5_RXRA	FABP5	FABP5	RXRA					celltalkdb_32196115		FABP5_RXRA
FADD_ABCA1	FADD_ABCA1	FADD	FADD	ABCA1					celltalkdb_12235128		FADD_ABCA1
FADD_FAS	FADD_FAS	FADD	FADD	FAS					celltalkdb_19118384		FADD_FAS
FADD_TRADD	FADD_TRADD	FADD	FADD	TRADD					celltalkdb_8565075		FADD_TRADD
FADD_TRAF2	FADD_TRAF2	FADD	FADD	TRAF2					celltalkdb_8565075		FADD_TRAF2
FAM3C_GLRA2	FAM3C_GLRA2	FAM3C	FAM3C	GLRA2					celltalkdb_32103204		FAM3C_GLRA2
FAM3C_LAMP1	FAM3C_LAMP1	FAM3C	FAM3C	LAMP1					celltalkdb_32103204		FAM3C_LAMP1
FARP2_PLXNA1	FARP2_PLXNA1	FARP2	FARP2	PLXNA1					celltalkdb_32196115		FARP2_PLXNA1
FARP2_PLXNA2	FARP2_PLXNA2	FARP2	FARP2	PLXNA2					celltalkdb_32196115		FARP2_PLXNA2
FARP2_PLXNA3	FARP2_PLXNA3	FARP2	FARP2	PLXNA3					celltalkdb_32196115		FARP2_PLXNA3
FARP2_PLXNA4	FARP2_PLXNA4	FARP2	FARP2	PLXNA4					celltalkdb_32196115		FARP2_PLXNA4
FASLG_FAS	FASLG_FAS	FASLG	FASLG	FAS					celltalkdb_9126929		FASLG_FAS
FASLG_TNFRSF10B	FASLG_TNFRSF10B	FASLG	FASLG	TNFRSF10B					celltalkdb_32103204		FASLG_TNFRSF10B
FASLG_TNFRSF1A	FASLG_TNFRSF1A	FASLG	FASLG	TNFRSF1A					celltalkdb_32196115,32103204		FASLG_TNFRSF1A
FASLG_TNFRSF6B	FASLG_TNFRSF6B	FASLG	FASLG	TNFRSF6B					celltalkdb_14697332		FASLG_TNFRSF6B
FAT4_DCHS1	FAT4_DCHS1	FAT4	FAT4	DCHS1					celltalkdb_24056717		FAT4_DCHS1
FBLN1_ITGB1	FBLN1_ITGB1	FBLN1	FBLN1	ITGB1					celltalkdb_2527614		FBLN1_ITGB1
FBLN2_ITGB3	FBLN2_ITGB3	FBLN2	FBLN2	ITGB3					celltalkdb_10848816		FBLN2_ITGB3
FBN1_ITGA5	FBN1_ITGA5	FBN1	FBN1	ITGA5					celltalkdb_20686071		FBN1_ITGA5
FBN1_ITGAV	FBN1_ITGAV	FBN1	FBN1	ITGAV					celltalkdb_20686071		FBN1_ITGAV
FBN1_ITGB1	FBN1_ITGB1	FBN1	FBN1	ITGB1					celltalkdb_20686071		FBN1_ITGB1
FBN1_ITGB3	FBN1_ITGB3	FBN1	FBN1	ITGB3					celltalkdb_20686071		FBN1_ITGB3
FBN1_ITGB6	FBN1_ITGB6	FBN1	FBN1	ITGB6					celltalkdb_32196115		FBN1_ITGB6
FCER2_CR2	FCER2_CR2	FCER2	FCER2	CR2					cellphonedb_PMID:16785534;PMC2212946		FCER2_CR2
FCER2_FGFR2	FCER2_FGFR2	FCER2	FCER2	FGFR2					cellphonedb_Shilts screen - VALIDATED		FCER2_FGFR2
FCN2_LRP1	FCN2_LRP1	FCN2	FCN2	LRP1					celltalkdb_21054788		FCN2_LRP1
FGA_CDH5	FGA_CDH5	FGA	FGA	CDH5					celltalkdb_11900554		FGA_CDH5
FGA_ITGA2B	FGA_ITGA2B	FGA	FGA	ITGA2B					celltalkdb_11460491		FGA_ITGA2B
FGA_ITGA5	FGA_ITGA5	FGA	FGA	ITGA5					celltalkdb_15031111		FGA_ITGA5
FGA_ITGAD	FGA_ITGAD	FGA	FGA	ITGAD					celltalkdb_32196115		FGA_ITGAD
FGA_ITGAM	FGA_ITGAM	FGA	FGA	ITGAM					celltalkdb_16601240		FGA_ITGAM
FGA_ITGAV	FGA_ITGAV	FGA	FGA	ITGAV					celltalkdb_15031111		FGA_ITGAV
FGA_ITGAX	FGA_ITGAX	FGA	FGA	ITGAX					celltalkdb_4062888		FGA_ITGAX
FGA_ITGB1	FGA_ITGB1	FGA	FGA	ITGB1					celltalkdb_15031111		FGA_ITGB1
FGA_ITGB2	FGA_ITGB2	FGA	FGA	ITGB2					celltalkdb_4062888		FGA_ITGB2
FGA_ITGB3	FGA_ITGB3	FGA	FGA	ITGB3					celltalkdb_11460491		FGA_ITGB3
FGA_PLAUR	FGA_PLAUR	FGA	FGA	PLAUR					celltalkdb_32196115		FGA_PLAUR
FGA_TLR4	FGA_TLR4	FGA	FGA	TLR4					celltalkdb_32196115		FGA_TLR4
FGB_ITGA2B	FGB_ITGA2B	FGB	FGB	ITGA2B					celltalkdb_2018974		FGB_ITGA2B
FGB_ITGA5	FGB_ITGA5	FGB	FGB	ITGA5					celltalkdb_26198319,32196115		FGB_ITGA5
FGB_ITGAM	FGB_ITGAM	FGB	FGB	ITGAM					celltalkdb_16601240		FGB_ITGAM
FGB_ITGAV	FGB_ITGAV	FGB	FGB	ITGAV					celltalkdb_15031111		FGB_ITGAV
FGB_ITGB1	FGB_ITGB1	FGB	FGB	ITGB1					celltalkdb_15031111		FGB_ITGB1
FGB_ITGB2	FGB_ITGB2	FGB	FGB	ITGB2					celltalkdb_16601240		FGB_ITGB2
FGB_ITGB3	FGB_ITGB3	FGB	FGB	ITGB3					celltalkdb_32196115		FGB_ITGB3
FGB_TLR4	FGB_TLR4	FGB	FGB	TLR4					celltalkdb_32196115		FGB_TLR4
FGF10_FGFR1	FGF10_FGFR1	FGF10	FGF10	FGFR1					celltalkdb_16597617		FGF10_FGFR1
FGF10_FGFR2	FGF10_FGFR2	FGF10	FGF10	FGFR2					celltalkdb_16597617, cellphonedb_reactome;PMID:25772309		FGF10_FGFR2
FGF10_FGFRL1	FGF10_FGFRL1	FGF10	FGF10	FGFRL1					celltalkdb_19920134		FGF10_FGFRL1
FGF11_FGFR1	FGF11_FGFR1	FGF11	FGF11	FGFR1					celltalkdb_16597617		FGF11_FGFR1
FGF11_FGFR2	FGF11_FGFR2	FGF11	FGF11	FGFR2					celltalkdb_16597617		FGF11_FGFR2
FGF11_FGFR3	FGF11_FGFR3	FGF11	FGF11	FGFR3					celltalkdb_16597617		FGF11_FGFR3
FGF11_FGFR4	FGF11_FGFR4	FGF11	FGF11	FGFR4					celltalkdb_16597617		FGF11_FGFR4
FGF12_FGFR1	FGF12_FGFR1	FGF12	FGF12	FGFR1					celltalkdb_16597617		FGF12_FGFR1
FGF12_FGFR2	FGF12_FGFR2	FGF12	FGF12	FGFR2					celltalkdb_16597617		FGF12_FGFR2
FGF12_FGFR3	FGF12_FGFR3	FGF12	FGF12	FGFR3					celltalkdb_16597617		FGF12_FGFR3
FGF12_FGFR4	FGF12_FGFR4	FGF12	FGF12	FGFR4					celltalkdb_16597617		FGF12_FGFR4
FGF13_EGFR	FGF13_EGFR	FGF13	FGF13	EGFR					celltalkdb_32196115		FGF13_EGFR
FGF13_FGFR1	FGF13_FGFR1	FGF13	FGF13	FGFR1					celltalkdb_16597617		FGF13_FGFR1
FGF13_FGFR2	FGF13_FGFR2	FGF13	FGF13	FGFR2					celltalkdb_16597617		FGF13_FGFR2
FGF13_FGFR3	FGF13_FGFR3	FGF13	FGF13	FGFR3					celltalkdb_16597617		FGF13_FGFR3
FGF13_FGFR4	FGF13_FGFR4	FGF13	FGF13	FGFR4					celltalkdb_16597617		FGF13_FGFR4
FGF13_SCN5A	FGF13_SCN5A	FGF13	FGF13	SCN5A					celltalkdb_21817159		FGF13_SCN5A
FGF13_SCN8A	FGF13_SCN8A	FGF13	FGF13	SCN8A					celltalkdb_15282281		FGF13_SCN8A
FGF14_FGFR1	FGF14_FGFR1	FGF14	FGF14	FGFR1					celltalkdb_16597617		FGF14_FGFR1
FGF14_FGFR2	FGF14_FGFR2	FGF14	FGF14	FGFR2					celltalkdb_16597617		FGF14_FGFR2
FGF14_FGFR3	FGF14_FGFR3	FGF14	FGF14	FGFR3					celltalkdb_16597617		FGF14_FGFR3
FGF14_FGFR4	FGF14_FGFR4	FGF14	FGF14	FGFR4					celltalkdb_16597617		FGF14_FGFR4
FGF16_FGFR1	FGF16_FGFR1	FGF16	FGF16	FGFR1					celltalkdb_16597617		FGF16_FGFR1
FGF16_FGFR2	FGF16_FGFR2	FGF16	FGF16	FGFR2					celltalkdb_16597617		FGF16_FGFR2
FGF16_FGFR3	FGF16_FGFR3	FGF16	FGF16	FGFR3					celltalkdb_16597617		FGF16_FGFR3
FGF16_FGFR4	FGF16_FGFR4	FGF16	FGF16	FGFR4					celltalkdb_16597617		FGF16_FGFR4
FGF17_FGFR1	FGF17_FGFR1	FGF17	FGF17	FGFR1					celltalkdb_16597617		FGF17_FGFR1
FGF17_FGFR2	FGF17_FGFR2	FGF17	FGF17	FGFR2					celltalkdb_16597617		FGF17_FGFR2
FGF17_FGFR3	FGF17_FGFR3	FGF17	FGF17	FGFR3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF17_FGFR3
FGF17_FGFR4	FGF17_FGFR4	FGF17	FGF17	FGFR4					celltalkdb_16597617		FGF17_FGFR4
FGF18_FGFR1	FGF18_FGFR1	FGF18	FGF18	FGFR1					celltalkdb_16597617		FGF18_FGFR1
FGF18_FGFR2	FGF18_FGFR2	FGF18	FGF18	FGFR2					celltalkdb_16597617		FGF18_FGFR2
FGF18_FGFR3	FGF18_FGFR3	FGF18	FGF18	FGFR3					celltalkdb_16597617		FGF18_FGFR3
FGF18_FGFR4	FGF18_FGFR4	FGF18	FGF18	FGFR4					celltalkdb_16597617		FGF18_FGFR4
FGF19_FGFR1	FGF19_FGFR1	FGF19	FGF19	FGFR1					celltalkdb_16597617		FGF19_FGFR1
FGF19_FGFR2	FGF19_FGFR2	FGF19	FGF19	FGFR2					celltalkdb_16597617		FGF19_FGFR2
FGF19_FGFR3	FGF19_FGFR3	FGF19	FGF19	FGFR3					celltalkdb_16597617		FGF19_FGFR3
FGF19_FGFR4	FGF19_FGFR4	FGF19	FGF19	FGFR4					celltalkdb_16597617		FGF19_FGFR4
FGF19_KLB	FGF19_KLB	FGF19	FGF19	KLB					celltalkdb_22442730		FGF19_KLB
FGF1_CD44	FGF1_CD44	FGF1	FGF1	CD44					celltalkdb_29812912		FGF1_CD44
FGF1_EGFR	FGF1_EGFR	FGF1	FGF1	EGFR					celltalkdb_32196115		FGF1_EGFR
FGF1_FGFR1	FGF1_FGFR1	FGF1	FGF1	FGFR1					celltalkdb_16597617, cellphonedb_uniprot		FGF1_FGFR1
FGF1_FGFR2	FGF1_FGFR2	FGF1	FGF1	FGFR2					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533		FGF1_FGFR2
FGF1_FGFR3	FGF1_FGFR3	FGF1	FGF1	FGFR3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533		FGF1_FGFR3
FGF1_FGFR4	FGF1_FGFR4	FGF1	FGF1	FGFR4					celltalkdb_16597617, cellphonedb_reactome;PMID:25772309		FGF1_FGFR4
FGF1_FGFRL1	FGF1_FGFRL1	FGF1	FGF1	FGFRL1					celltalkdb_32196115		FGF1_FGFRL1
FGF1_NRP1	FGF1_NRP1	FGF1	FGF1	NRP1					celltalkdb_15695515		FGF1_NRP1
FGF1_TGFBR3	FGF1_TGFBR3	FGF1	FGF1	TGFBR3					celltalkdb_32103204		FGF1_TGFBR3
FGF20_FGFR1	FGF20_FGFR1	FGF20	FGF20	FGFR1					celltalkdb_16597617		FGF20_FGFR1
FGF20_FGFR2	FGF20_FGFR2	FGF20	FGF20	FGFR2					celltalkdb_16597617		FGF20_FGFR2
FGF20_FGFR3	FGF20_FGFR3	FGF20	FGF20	FGFR3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:25772309		FGF20_FGFR3
FGF20_FGFR4	FGF20_FGFR4	FGF20	FGF20	FGFR4					celltalkdb_26198319,32196115		FGF20_FGFR4
FGF21_FGFR1	FGF21_FGFR1	FGF21	FGF21	FGFR1					celltalkdb_16597617		FGF21_FGFR1
FGF21_FGFR2	FGF21_FGFR2	FGF21	FGF21	FGFR2					celltalkdb_16597617		FGF21_FGFR2
FGF21_FGFR3	FGF21_FGFR3	FGF21	FGF21	FGFR3					celltalkdb_16597617		FGF21_FGFR3
FGF21_FGFR4	FGF21_FGFR4	FGF21	FGF21	FGFR4					celltalkdb_22442730		FGF21_FGFR4
FGF21_KLB	FGF21_KLB	FGF21	FGF21	KLB					celltalkdb_22442730		FGF21_KLB
FGF22_FGFR1	FGF22_FGFR1	FGF22	FGF22	FGFR1					celltalkdb_16597617		FGF22_FGFR1
FGF22_FGFR2	FGF22_FGFR2	FGF22	FGF22	FGFR2					celltalkdb_16597617, cellphonedb_reactome;PMID:25772309		FGF22_FGFR2
FGF23_FGFR1	FGF23_FGFR1	FGF23	FGF23	FGFR1					celltalkdb_16597617		FGF23_FGFR1
FGF23_FGFR2	FGF23_FGFR2	FGF23	FGF23	FGFR2					celltalkdb_16597617		FGF23_FGFR2
FGF23_FGFR3	FGF23_FGFR3	FGF23	FGF23	FGFR3					celltalkdb_16597617		FGF23_FGFR3
FGF23_FGFR4	FGF23_FGFR4	FGF23	FGF23	FGFR4					celltalkdb_16597617		FGF23_FGFR4
FGF23_KL	FGF23_KL	FGF23	FGF23	KL					celltalkdb_30451736		FGF23_KL
FGF23_PHEX	FGF23_PHEX	FGF23	FGF23	PHEX					celltalkdb_11409890		FGF23_PHEX
FGF2_CD44	FGF2_CD44	FGF2	FGF2	CD44					celltalkdb_7532176		FGF2_CD44
FGF2_FGFR1	FGF2_FGFR1	FGF2	FGF2	FGFR1					celltalkdb_16597617, cellphonedb_uniprot		FGF2_FGFR1
FGF2_FGFR2	FGF2_FGFR2	FGF2	FGF2	FGFR2					celltalkdb_16597617, cellphonedb_uniprot		FGF2_FGFR2
FGF2_FGFR3	FGF2_FGFR3	FGF2	FGF2	FGFR3					celltalkdb_16597617, cellphonedb_uniprot		FGF2_FGFR3
FGF2_FGFR4	FGF2_FGFR4	FGF2	FGF2	FGFR4					celltalkdb_16597617, cellphonedb_uniprot		FGF2_FGFR4
FGF2_FGFRL1	FGF2_FGFRL1	FGF2	FGF2	FGFRL1					celltalkdb_11418238		FGF2_FGFRL1
FGF2_GPC4	FGF2_GPC4	FGF2	FGF2	GPC4					celltalkdb_11066092		FGF2_GPC4
FGF2_NRP1	FGF2_NRP1	FGF2	FGF2	NRP1					celltalkdb_15695515		FGF2_NRP1
FGF2_SDC1	FGF2_SDC1	FGF2	FGF2	SDC1					celltalkdb_16982797		FGF2_SDC1
FGF2_SDC2	FGF2_SDC2	FGF2	FGF2	SDC2					celltalkdb_11015614		FGF2_SDC2
FGF2_SDC3	FGF2_SDC3	FGF2	FGF2	SDC3					celltalkdb_16982797		FGF2_SDC3
FGF2_SDC4	FGF2_SDC4	FGF2	FGF2	SDC4					celltalkdb_9012653		FGF2_SDC4
FGF3_FGFR1	FGF3_FGFR1	FGF3	FGF3	FGFR1					celltalkdb_16597617		FGF3_FGFR1
FGF3_FGFR2	FGF3_FGFR2	FGF3	FGF3	FGFR2					celltalkdb_16597617, cellphonedb_reactome;PMID:25772309		FGF3_FGFR2
FGF3_FGFR3	FGF3_FGFR3	FGF3	FGF3	FGFR3					celltalkdb_8663044		FGF3_FGFR3
FGF3_FGFR4	FGF3_FGFR4	FGF3	FGF3	FGFR4					celltalkdb_8663044		FGF3_FGFR4
FGF4_FGFR1	FGF4_FGFR1	FGF4	FGF4	FGFR1					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF4_FGFR1
FGF4_FGFR2	FGF4_FGFR2	FGF4	FGF4	FGFR2					celltalkdb_16597617		FGF4_FGFR2
FGF4_FGFR3	FGF4_FGFR3	FGF4	FGF4	FGFR3					celltalkdb_16597617		FGF4_FGFR3
FGF4_FGFR4	FGF4_FGFR4	FGF4	FGF4	FGFR4					celltalkdb_16597617		FGF4_FGFR4
FGF4_NRP1	FGF4_NRP1	FGF4	FGF4	NRP1					celltalkdb_16597617		FGF4_NRP1
FGF5_FGFR1	FGF5_FGFR1	FGF5	FGF5	FGFR1					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF5_FGFR1
FGF5_FGFR2	FGF5_FGFR2	FGF5	FGF5	FGFR2					celltalkdb_16597617		FGF5_FGFR2
FGF5_FGFR3	FGF5_FGFR3	FGF5	FGF5	FGFR3					celltalkdb_16597617		FGF5_FGFR3
FGF5_FGFR4	FGF5_FGFR4	FGF5	FGF5	FGFR4					celltalkdb_16597617		FGF5_FGFR4
FGF6_FGFR1	FGF6_FGFR1	FGF6	FGF6	FGFR1					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF6_FGFR1
FGF6_FGFR2	FGF6_FGFR2	FGF6	FGF6	FGFR2					celltalkdb_16597617		FGF6_FGFR2
FGF6_FGFR3	FGF6_FGFR3	FGF6	FGF6	FGFR3					celltalkdb_16597617		FGF6_FGFR3
FGF6_FGFR4	FGF6_FGFR4	FGF6	FGF6	FGFR4					celltalkdb_16597617		FGF6_FGFR4
FGF6_SDC4	FGF6_SDC4	FGF6	FGF6	SDC4					celltalkdb_32196115		FGF6_SDC4
FGF7_FGFR1	FGF7_FGFR1	FGF7	FGF7	FGFR1					celltalkdb_16597617		FGF7_FGFR1
FGF7_FGFR2	FGF7_FGFR2	FGF7	FGF7	FGFR2					celltalkdb_16597617, cellphonedb_reactome;PMID:25772309		FGF7_FGFR2
FGF7_FGFR3	FGF7_FGFR3	FGF7	FGF7	FGFR3					celltalkdb_8663044		FGF7_FGFR3
FGF7_FGFR4	FGF7_FGFR4	FGF7	FGF7	FGFR4					celltalkdb_7680645		FGF7_FGFR4
FGF7_NRP1	FGF7_NRP1	FGF7	FGF7	NRP1					celltalkdb_16597617		FGF7_NRP1
FGF8_FGFR1	FGF8_FGFR1	FGF8	FGF8	FGFR1					celltalkdb_16597617		FGF8_FGFR1
FGF8_FGFR2	FGF8_FGFR2	FGF8	FGF8	FGFR2					celltalkdb_16597617		FGF8_FGFR2
FGF8_FGFR3	FGF8_FGFR3	FGF8	FGF8	FGFR3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF8_FGFR3
FGF8_FGFR4	FGF8_FGFR4	FGF8	FGF8	FGFR4					celltalkdb_16597617		FGF8_FGFR4
FGF8_FGFRL1	FGF8_FGFRL1	FGF8	FGF8	FGFRL1					celltalkdb_23112089		FGF8_FGFRL1
FGF9_FGFR1	FGF9_FGFR1	FGF9	FGF9	FGFR1					celltalkdb_16597617		FGF9_FGFR1
FGF9_FGFR2	FGF9_FGFR2	FGF9	FGF9	FGFR2					celltalkdb_16597617		FGF9_FGFR2
FGF9_FGFR3	FGF9_FGFR3	FGF9	FGF9	FGFR3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		FGF9_FGFR3
FGF9_FGFR4	FGF9_FGFR4	FGF9	FGF9	FGFR4					celltalkdb_16597617		FGF9_FGFR4
