interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
Dll1_Notch3	Dll1_Notch3	DLL1	Dll1	Notch3					cellphonedb_PMID:22353464		Dll1_Notc3
Dll1_Notch4	Dll1_Notch4	DLL1	Dll1	Notch4					cellphonedb_PMID:22353464		Dll1_Notc4
DLL1_NOTCH1	DLL1_NOTCH1	DLL1	Dll1	Notch1					celltalkdb_30289388,19144989		Dll1_Notch1
DLL1_NOTCH2	DLL1_NOTCH2	DLL1	Dll1	Notch2					celltalkdb_30289388		Dll1_Notch2
DLL1_NOTCH3	DLL1_NOTCH3	DLL1	Dll1	Notch3					celltalkdb_19398556		Dll1_Notch3
DLL1_NOTCH4	DLL1_NOTCH4	DLL1	Dll1	Notch4					celltalkdb_22353464		Dll1_Notch4
Dll3_Notch1	Dll3_Notch1	DLL3	Dll3	Notch1					cellphonedb_PMID:22353464		Dll3_Notc1
Dll3_Notch2	Dll3_Notch2	DLL3	Dll3	Notch2					cellphonedb_PMID:22353464		Dll3_Notc2
Dll3_Notch3	Dll3_Notch3	DLL3	Dll3	Notch3					cellphonedb_PMID:22353464		Dll3_Notc3
Dll3_Notch4	Dll3_Notch4	DLL3	Dll3	Notch4					cellphonedb_PMID:22353464		Dll3_Notc4
DLL3_NOTCH1	DLL3_NOTCH1	DLL3	Dll3	Notch1					celltalkdb_21147753,18676613		Dll3_Notch1
DLL3_NOTCH2	DLL3_NOTCH2	DLL3	Dll3	Notch2					celltalkdb_22353464		Dll3_Notch2
DLL3_NOTCH3	DLL3_NOTCH3	DLL3	Dll3	Notch3					celltalkdb_22353464,21506125		Dll3_Notch3
DLL3_NOTCH4	DLL3_NOTCH4	DLL3	Dll3	Notch4					celltalkdb_22353464		Dll3_Notch4
Dll4_Notch1	Dll4_Notch1	DLL4	Dll4	Notch1					cellphonedb_PMID:22353464		Dll4_Notc1
Dll4_Notch2	Dll4_Notch2	DLL4	Dll4	Notch2					cellphonedb_PMID:22353464		Dll4_Notc2
Dll4_Notch3	Dll4_Notch3	DLL4	Dll4	Notch3					cellphonedb_PMID:22353464		Dll4_Notc3
Dll4_Notch4	Dll4_Notch4	DLL4	Dll4	Notch4					cellphonedb_PMID:22353464		Dll4_Notc4
DLL4_NOTCH1	DLL4_NOTCH1	DLL4	Dll4	Notch1					celltalkdb_25700513		Dll4_Notch1
DLL4_NOTCH2	DLL4_NOTCH2	DLL4	Dll4	Notch2					celltalkdb_30289388		Dll4_Notch2
DLL4_NOTCH3	DLL4_NOTCH3	DLL4	Dll4	Notch3					celltalkdb_29230914		Dll4_Notch3
DLL4_NOTCH4	DLL4_NOTCH4	DLL4	Dll4	Notch4					celltalkdb_11134954		Dll4_Notch4
DMP1_PHEX	DMP1_PHEX	DMP1	Dmp1	Phex					celltalkdb_22339660		Dmp1_Phex
DRAXIN_DCC	DRAXIN_DCC	DRAXIN	Draxin	Dcc					celltalkdb_21957262		Draxin_Dcc
DSC1_DSG2	DSC1_DSG2	DSC1	Dsc1	Dsg2					cellphonedb_PMID:27298358		Dsc1_Dsg2
DSC2_DSG2	DSC2_DSG2	DSC2	Dsc2	Dsg2					cellphonedb_PMID:27298358		Dsc2_Dsg2
DSCAM_DCC	DSCAM_DCC	DSCAM	Dscam	Dcc					celltalkdb_19196994		Dscam_Dcc
DSG1_DSC1	DSG1_DSC1	DSG1	Dsg1	Dsc1					cellphonedb_PMID:27298358		Dsg1_Dsc1
DSG1_DSC2	DSG1_DSC2	DSG1	Dsg1	Dsc2					cellphonedb_PMID:27298358		Dsg1_Dsc2
DSG1_DSC3	DSG1_DSC3	DSG1	Dsg1	Dsc3					cellphonedb_PMID:27298358		Dsg1_Dsc3
DSG2_DSC3	DSG2_DSC3	DSG2	Dsg2	Dsc3					cellphonedb_PMID:27298358		Dsg2_Dsc3
DSPP_ITGAV	DSPP_ITGAV	DSPP	Dspp	Itgav					celltalkdb_18292776		Dspp_Itgav
DSPP_ITGB6	DSPP_ITGB6	DSPP	Dspp	Itgb6					celltalkdb_27430624		Dspp_Itgb6
EBI3_IL27RA	EBI3_IL27RA	EBI3	Ebi3	Il27ra					celltalkdb_12121660		Ebi3_Il27ra
EBI3_IL6ST	EBI3_IL6ST	EBI3	Ebi3	Il6st					celltalkdb_20610800		Ebi3_Il6st
EDA_EDA2R	EDA_EDA2R	EDA	Eda	Eda2r					celltalkdb_16423472		Eda_Eda2r
EDA_EDAR	EDA_EDAR	EDA	Eda	Edar					celltalkdb_11023871		Eda_Edar
EDN1_EDNRA	EDN1_EDNRA	EDN1	Edn1	Ednra					celltalkdb_16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn1_Ednra
EDN1_EDNRB	EDN1_EDNRB	EDN1	Edn1	Ednrb					celltalkdb_27451097,30919368,16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn1_Ednrb
EDN1_KEL	EDN1_KEL	EDN1	Edn1	Kel					celltalkdb_10438732		Edn1_Kel
EDN2_EDNRA	EDN2_EDNRA	EDN2	Edn2	Ednra					celltalkdb_16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn2_Ednra
EDN2_EDNRB	EDN2_EDNRB	EDN2	Edn2	Ednrb					celltalkdb_16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn2_Ednrb
EDN2_KEL	EDN2_KEL	EDN2	Edn2	Kel					celltalkdb_10438732		Edn2_Kel
EDN3_EDNRA	EDN3_EDNRA	EDN3	Edn3	Ednra					celltalkdb_16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn3_Ednra
EDN3_EDNRB	EDN3_EDNRB	EDN3	Edn3	Ednrb					celltalkdb_16381603, cellphonedb_uniprot;reactome;IUPHAR		Edn3_Ednrb
EDN3_KEL	EDN3_KEL	EDN3	Edn3	Kel					celltalkdb_10438732		Edn3_Kel
EFNA1_EPHA1	EFNA1_EPHA1	EFNA1	Efna1	Epha1					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha1
EFNA1_EPHA10	EFNA1_EPHA10	EFNA1	Efna1	Epha10					celltalkdb_9330863,11114742		Efna1_Epha10
EFNA1_EPHA2	EFNA1_EPHA2	EFNA1	Efna1	Epha2					celltalkdb_11114742,9330863, cellphonedb_PMID:15114347		Efna1_Epha2
EFNA1_EPHA3	EFNA1_EPHA3	EFNA1	Efna1	Epha3					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha3
EFNA1_EPHA4	EFNA1_EPHA4	EFNA1	Efna1	Epha4					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha4
EFNA1_EPHA5	EFNA1_EPHA5	EFNA1	Efna1	Epha5					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha5
EFNA1_EPHA6	EFNA1_EPHA6	EFNA1	Efna1	Epha6					celltalkdb_9330863,11114742		Efna1_Epha6
EFNA1_EPHA7	EFNA1_EPHA7	EFNA1	Efna1	Epha7					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha7
EFNA1_EPHA8	EFNA1_EPHA8	EFNA1	Efna1	Epha8					celltalkdb_11248553,9330863,11114742, cellphonedb_PMID:15114347		Efna1_Epha8
EFNA2_EPHA1	EFNA2_EPHA1	EFNA2	Efna2	Epha1					celltalkdb_15114347,29351356, cellphonedb_PMID:15114347		Efna2_Epha1
EFNA2_EPHA10	EFNA2_EPHA10	EFNA2	Efna2	Epha10					celltalkdb_11114742		Efna2_Epha10
EFNA2_EPHA2	EFNA2_EPHA2	EFNA2	Efna2	Epha2					celltalkdb_8755474,11114742, cellphonedb_PMID:15114347		Efna2_Epha2
EFNA2_EPHA3	EFNA2_EPHA3	EFNA2	Efna2	Epha3					celltalkdb_25281279,11114742, cellphonedb_PMID:15114347		Efna2_Epha3
EFNA2_EPHA4	EFNA2_EPHA4	EFNA2	Efna2	Epha4					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna2_Epha4
EFNA2_EPHA5	EFNA2_EPHA5	EFNA2	Efna2	Epha5					celltalkdb_10531456,11114742, cellphonedb_PMID:15114347		Efna2_Epha5
EFNA2_EPHA6	EFNA2_EPHA6	EFNA2	Efna2	Epha6					celltalkdb_11114742		Efna2_Epha6
EFNA2_EPHA7	EFNA2_EPHA7	EFNA2	Efna2	Epha7					celltalkdb_10366629,11114742, cellphonedb_PMID:15114347		Efna2_Epha7
EFNA2_EPHA8	EFNA2_EPHA8	EFNA2	Efna2	Epha8					celltalkdb_10515610,11114742, cellphonedb_PMID:15114347		Efna2_Epha8
EFNA3_EPHA1	EFNA3_EPHA1	EFNA3	Efna3	Epha1					celltalkdb_16466970,11114742, cellphonedb_PMID:15114347		Efna3_Epha1
EFNA3_EPHA10	EFNA3_EPHA10	EFNA3	Efna3	Epha10					celltalkdb_16466970,11114742		Efna3_Epha10
EFNA3_EPHA2	EFNA3_EPHA2	EFNA3	Efna3	Epha2					celltalkdb_11114742,9330863, cellphonedb_PMID:15114347		Efna3_Epha2
EFNA3_EPHA3	EFNA3_EPHA3	EFNA3	Efna3	Epha3					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna3_Epha3
EFNA3_EPHA4	EFNA3_EPHA4	EFNA3	Efna3	Epha4					celltalkdb_11114742,19734893,12496762, cellphonedb_PMID:15114347		Efna3_Epha4
EFNA3_EPHA5	EFNA3_EPHA5	EFNA3	Efna3	Epha5					celltalkdb_10516308,11114742, cellphonedb_PMID:15114347		Efna3_Epha5
EFNA3_EPHA6	EFNA3_EPHA6	EFNA3	Efna3	Epha6					celltalkdb_9330863,11114742		Efna3_Epha6
EFNA3_EPHA7	EFNA3_EPHA7	EFNA3	Efna3	Epha7					celltalkdb_10366629,11114742, cellphonedb_PMID:15114347		Efna3_Epha7
EFNA3_EPHA8	EFNA3_EPHA8	EFNA3	Efna3	Epha8					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna3_Epha8
EFNA3_EPHB1	EFNA3_EPHB1	EFNA3	Efna3	Ephb1					celltalkdb_9330863		Efna3_Ephb1
EFNA3_ERBB2	EFNA3_ERBB2	EFNA3	Efna3	Erbb2					celltalkdb_9330863		Efna3_Erbb2
EFNA4_EPHA1	EFNA4_EPHA1	EFNA4	Efna4	Epha1					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha1
EFNA4_EPHA10	EFNA4_EPHA10	EFNA4	Efna4	Epha10					celltalkdb_11114742		Efna4_Epha10
EFNA4_EPHA2	EFNA4_EPHA2	EFNA4	Efna4	Epha2					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha2
EFNA4_EPHA3	EFNA4_EPHA3	EFNA4	Efna4	Epha3					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha3
EFNA4_EPHA4	EFNA4_EPHA4	EFNA4	Efna4	Epha4					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha4
EFNA4_EPHA5	EFNA4_EPHA5	EFNA4	Efna4	Epha5					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha5
EFNA4_EPHA6	EFNA4_EPHA6	EFNA4	Efna4	Epha6					celltalkdb_11114742		Efna4_Epha6
EFNA4_EPHA7	EFNA4_EPHA7	EFNA4	Efna4	Epha7					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna4_Epha7
EFNA4_EPHA8	EFNA4_EPHA8	EFNA4	Efna4	Epha8					celltalkdb_10515610,11114742, cellphonedb_PMID:15114347		Efna4_Epha8
EFNA5_EPHA1	EFNA5_EPHA1	EFNA5	Efna5	Epha1					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna5_Epha1
EFNA5_EPHA10	EFNA5_EPHA10	EFNA5	Efna5	Epha10					celltalkdb_11114742		Efna5_Epha10
EFNA5_EPHA2	EFNA5_EPHA2	EFNA5	Efna5	Epha2					celltalkdb_11114742,29800803, cellphonedb_PMID:15114347		Efna5_Epha2
EFNA5_EPHA3	EFNA5_EPHA3	EFNA5	Efna5	Epha3					celltalkdb_9330863,11114742, cellphonedb_PMID:15114347		Efna5_Epha3
EFNA5_EPHA4	EFNA5_EPHA4	EFNA5	Efna5	Epha4					celltalkdb_11114742, cellphonedb_PMID:15114347		Efna5_Epha4
EFNA5_EPHA5	EFNA5_EPHA5	EFNA5	Efna5	Epha5					celltalkdb_9321687,11114742, cellphonedb_PMID:15114347		Efna5_Epha5
EFNA5_EPHA6	EFNA5_EPHA6	EFNA5	Efna5	Epha6					celltalkdb_9330863,11114742		Efna5_Epha6
EFNA5_EPHA7	EFNA5_EPHA7	EFNA5	Efna5	Epha7					celltalkdb_23657875,11114742, cellphonedb_PMID:15114347		Efna5_Epha7
EFNA5_EPHA8	EFNA5_EPHA8	EFNA5	Efna5	Epha8					celltalkdb_23696555,11114742, cellphonedb_PMID:15114347		Efna5_Epha8
EFNA5_EPHB2	EFNA5_EPHB2	EFNA5	Efna5	Ephb2					celltalkdb_15107857, cellphonedb_PMID:15107857;PMID:15114347		Efna5_Ephb2
EFNB1_EGFR	EFNB1_EGFR	EFNB1	Efnb1	Egfr					celltalkdb_23811940		Efnb1_Egfr
EFNB1_EPHA2	EFNB1_EPHA2	EFNB1	Efnb1	Epha2					cellphonedb_Shilts screen - VALIDATED		Efnb1_Epha2
EFNB1_EPHA4	EFNB1_EPHA4	EFNB1	Efnb1	Epha4					celltalkdb_15114347,12115675, cellphonedb_PMID:15114347		Efnb1_Epha4
EFNB1_EPHA5	EFNB1_EPHA5	EFNB1	Efnb1	Epha5					celltalkdb_10792438		Efnb1_Epha5
EFNB1_EPHA6	EFNB1_EPHA6	EFNB1	Efnb1	Epha6					celltalkdb_10792438		Efnb1_Epha6
EFNB1_EPHA7	EFNB1_EPHA7	EFNB1	Efnb1	Epha7					celltalkdb_10792438		Efnb1_Epha7
EFNB1_EPHB1	EFNB1_EPHB1	EFNB1	Efnb1	Ephb1					celltalkdb_15351694,11114742, cellphonedb_PMID:15114347		Efnb1_Ephb1
EFNB1_EPHB2	EFNB1_EPHB2	EFNB1	Efnb1	Ephb2					celltalkdb_28489485,9233799, cellphonedb_PMID:15114347		Efnb1_Ephb2
EFNB1_EPHB3	EFNB1_EPHB3	EFNB1	Efnb1	Ephb3					celltalkdb_11114742, cellphonedb_PMID:15114347		Efnb1_Ephb3
EFNB1_EPHB4	EFNB1_EPHB4	EFNB1	Efnb1	Ephb4					celltalkdb_28408722,11114742, cellphonedb_PMID:15114347		Efnb1_Ephb4
EFNB1_EPHB6	EFNB1_EPHB6	EFNB1	Efnb1	Ephb6					celltalkdb_28408722,11114742, cellphonedb_PMID:15114347		Efnb1_Ephb6
EFNB2_EPHA3	EFNB2_EPHA3	EFNB2	Efnb2	Epha3					celltalkdb_8559144		Efnb2_Epha3
EFNB2_EPHA4	EFNB2_EPHA4	EFNB2	Efnb2	Epha4					celltalkdb_22243746,12761826,26552760, cellphonedb_PMID:15114347		Efnb2_Epha4
EFNB2_EPHA6	EFNB2_EPHA6	EFNB2	Efnb2	Epha6					celltalkdb_10648835		Efnb2_Epha6
EFNB2_EPHA7	EFNB2_EPHA7	EFNB2	Efnb2	Epha7					celltalkdb_25139858		Efnb2_Epha7
EFNB2_EPHB1	EFNB2_EPHB1	EFNB2	Efnb2	Ephb1					celltalkdb_9259557, cellphonedb_PMID:15114347		Efnb2_Ephb1
EFNB2_EPHB2	EFNB2_EPHB2	EFNB2	Efnb2	Ephb2					celltalkdb_11780069, cellphonedb_PMID:15114347		Efnb2_Ephb2
EFNB2_EPHB3	EFNB2_EPHB3	EFNB2	Efnb2	Ephb3					celltalkdb_15114347, cellphonedb_PMID:15114347		Efnb2_Ephb3
EFNB2_EPHB4	EFNB2_EPHB4	EFNB2	Efnb2	Ephb4					celltalkdb_10518221, cellphonedb_PMID:15114347		Efnb2_Ephb4
EFNB2_EPHB6	EFNB2_EPHB6	EFNB2	Efnb2	Ephb6					celltalkdb_10648835, cellphonedb_PMID:15114347		Efnb2_Ephb6
EFNB3_EPHA4	EFNB3_EPHA4	EFNB3	Efnb3	Epha4					celltalkdb_15114347,12094214, cellphonedb_PMID:15114347		Efnb3_Epha4
EFNB3_EPHB1	EFNB3_EPHB1	EFNB3	Efnb3	Ephb1					celltalkdb_11114742, cellphonedb_PMID:15114347		Efnb3_Ephb1
EFNB3_EPHB2	EFNB3_EPHB2	EFNB3	Efnb3	Ephb2					celltalkdb_11114742, cellphonedb_PMID:15114347		Efnb3_Ephb2
EFNB3_EPHB3	EFNB3_EPHB3	EFNB3	Efnb3	Ephb3					celltalkdb_11114742, cellphonedb_PMID:15114347		Efnb3_Ephb3
EFNB3_EPHB4	EFNB3_EPHB4	EFNB3	Efnb3	Ephb4					cellphonedb_PMID:15114347		Efnb3_Ephb4
EFNB3_EPHB6	EFNB3_EPHB6	EFNB3	Efnb3	Ephb6					celltalkdb_11114742, cellphonedb_PMID:15114347		Efnb3_Ephb6
EGFL7_ITGAV	EGFL7_ITGAV	EGFL7	Egfl7	Itgav					celltalkdb_29483510		Egfl7_Itgav
EGFL7_NOTCH1	EGFL7_NOTCH1	EGFL7	Egfl7	Notch1					celltalkdb_22160377,19503073		Egfl7_Notch1
EGFL7_NOTCH2	EGFL7_NOTCH2	EGFL7	Egfl7	Notch2					celltalkdb_19503073		Egfl7_Notch2
EGFL7_NOTCH3	EGFL7_NOTCH3	EGFL7	Egfl7	Notch3					celltalkdb_19503073		Egfl7_Notch3
EGF_CAV1	EGF_CAV1	EGF	Egf	Cav1					celltalkdb_19641024		Egf_Cav1
EGF_CD44	EGF_CD44	EGF	Egf	Cd44					celltalkdb_7532176,29321661		Egf_Cd44
EGF_EGFR	EGF_EGFR	EGF	Egf	Egfr					celltalkdb_27635238, cellphonedb_uniprot		Egf_Egfr
EGF_ERBB2	EGF_ERBB2	EGF	Egf	Erbb2					celltalkdb_12093292		Egf_Erbb2
EGF_ERBB3	EGF_ERBB3	EGF	Egf	Erbb3					celltalkdb_24269963		Egf_Erbb3
EGF_ERBB4	EGF_ERBB4	EGF	Egf	Erbb4					celltalkdb_22787683		Egf_Erbb4
EGF_NRP1	EGF_NRP1	EGF	Egf	Nrp1					celltalkdb_22986738		Egf_Nrp1
Elane_Aplnr	Elane_Aplnr	Elane	Elane	Aplnr					cellphonedb_uniprot		Ela_Apj
EPGN_EGFR	EPGN_EGFR	EPGN	Epgn	Egfr					celltalkdb_27635238, cellphonedb_uniprot		Epgn_Egfr
EPO_EPOR	EPO_EPOR	EPO	Epo	Epor					celltalkdb_9442088, cellphonedb_uniprot		Epo_Epor
EPO_MPL	EPO_MPL	EPO	Epo	Mpl					celltalkdb_8628315		Epo_Mpl
EREG_EGFR	EREG_EGFR	EREG	Ereg	Egfr					celltalkdb_27635238, cellphonedb_uniprot		Ereg_Egfr
EREG_ERBB4	EREG_ERBB4	EREG	Ereg	Erbb4					cellphonedb_uniprot		Ereg_Erbb4
ESAM_ESAM	ESAM_ESAM	ESAM	Esam	Esam					cellphonedb_PMID:11279107		Esam_Esam
F2_F2RL1	F2_F2RL1	F2	F2	F2rl1					celltalkdb_11356985		F2_F2rl1
F2_F2RL2	F2_F2RL2	F2	F2	F2rl2					celltalkdb_11356985		F2_F2rl2
F2_ITGA2B	F2_ITGA2B	F2	F2	Itga2b					celltalkdb_11487023		F2_Itga2b
F2_THBD	F2_THBD	F2	F2	Thbd					celltalkdb_7615164		F2_Thbd
F7_F2RL1	F7_F2RL1	F7	F7	F2rl1					celltalkdb_22019885		F7_F2rl1
F7_F3	F7_F3	F7	F7	F3					celltalkdb_31412737		F7_F3
F8_LDLR	F8_LDLR	F8	F8	Ldlr					celltalkdb_15840700		F8_Ldlr
F8_LRP1	F8_LRP1	F8	F8	Lrp1					celltalkdb_11560943,27794518		F8_Lrp1
F9_LRP1	F9_LRP1	F9	F9	Lrp1					celltalkdb_11560943		F9_Lrp1
FADD_FAS	FADD_FAS	FADD	Fadd	Fas					celltalkdb_15173180,10894161,17942717		Fadd_Fas
FADD_TNFRSF10B	FADD_TNFRSF10B	FADD	Fadd	Tnfrsf10b					celltalkdb_10862756		Fadd_Tnfrsf10b
FADD_TNFRSF1A	FADD_TNFRSF1A	FADD	Fadd	Tnfrsf1a					celltalkdb_19194472		Fadd_Tnfrsf1a
FADD_TRADD	FADD_TRADD	FADD	Fadd	Tradd					celltalkdb_8565075		Fadd_Tradd
FASL_FAS	FASL_FAS	FASL	Fasl	Fas					celltalkdb_7509364		Fasl_Fas
FAT4_DCHS1	FAT4_DCHS1	FAT4	Fat4	Dchs1					celltalkdb_27381226,26116661		Fat4_Dchs1
FBLN1_ITGB1	FBLN1_ITGB1	FBLN1	Fbln1	Itgb1					celltalkdb_2527614		Fbln1_Itgb1
FBN1_ITGAV	FBN1_ITGAV	FBN1	Fbn1	Itgav					celltalkdb_9643645		Fbn1_Itgav
FCER2_CR2	FCER2_CR2	FCER2	Fcer2	Cr2					cellphonedb_PMID:16785534;PMC2212946		Fcer2_Cr2
FCER2_FGFR2	FCER2_FGFR2	FCER2	Fcer2	Fgfr2					cellphonedb_Shilts screen - VALIDATED		Fcer2_Fgfr2
FGA_ITGA2B	FGA_ITGA2B	FGA	Fga	Itga2b					celltalkdb_11460491		Fga_Itga2b
FGA_ITGA5	FGA_ITGA5	FGA	Fga	Itga5					celltalkdb_31861892		Fga_Itga5
FGA_ITGB1	FGA_ITGB1	FGA	Fga	Itgb1					celltalkdb_15031111		Fga_Itgb1
FGA_ITGB2	FGA_ITGB2	FGA	Fga	Itgb2					celltalkdb_11588042,10102564		Fga_Itgb2
FGA_ITGB3	FGA_ITGB3	FGA	Fga	Itgb3					celltalkdb_11460491		Fga_Itgb3
FGA_TLR4	FGA_TLR4	FGA	Fga	Tlr4					celltalkdb_29038008		Fga_Tlr4
FGB_ITGA5	FGB_ITGA5	FGB	Fgb	Itga5					celltalkdb_15031111		Fgb_Itga5
FGF10_FGFR1	FGF10_FGFR1	FGF10	Fgf10	Fgfr1					celltalkdb_23403721		Fgf10_Fgfr1
FGF10_FGFR2	FGF10_FGFR2	FGF10	Fgf10	Fgfr2					celltalkdb_28981091,9582367,16597617, cellphonedb_reactome;PMID:25772309		Fgf10_Fgfr2
FGF10_FGFR3	FGF10_FGFR3	FGF10	Fgf10	Fgfr3					celltalkdb_16597617,10821861		Fgf10_Fgfr3
FGF11_FGFR1	FGF11_FGFR1	FGF11	Fgf11	Fgfr1					celltalkdb_16597617		Fgf11_Fgfr1
FGF11_FGFR2	FGF11_FGFR2	FGF11	Fgf11	Fgfr2					celltalkdb_16597617		Fgf11_Fgfr2
FGF11_FGFR3	FGF11_FGFR3	FGF11	Fgf11	Fgfr3					celltalkdb_16597617		Fgf11_Fgfr3
FGF11_FGFR4	FGF11_FGFR4	FGF11	Fgf11	Fgfr4					celltalkdb_16597617		Fgf11_Fgfr4
FGF12_FGFR1	FGF12_FGFR1	FGF12	Fgf12	Fgfr1					celltalkdb_23403721,16597617		Fgf12_Fgfr1
FGF12_FGFR2	FGF12_FGFR2	FGF12	Fgf12	Fgfr2					celltalkdb_16597617		Fgf12_Fgfr2
FGF12_FGFR3	FGF12_FGFR3	FGF12	Fgf12	Fgfr3					celltalkdb_16597617		Fgf12_Fgfr3
FGF12_FGFR4	FGF12_FGFR4	FGF12	Fgf12	Fgfr4					celltalkdb_16597617		Fgf12_Fgfr4
FGF13_FGFR1	FGF13_FGFR1	FGF13	Fgf13	Fgfr1					celltalkdb_23403721,16597617		Fgf13_Fgfr1
FGF13_FGFR2	FGF13_FGFR2	FGF13	Fgf13	Fgfr2					celltalkdb_16597617		Fgf13_Fgfr2
FGF13_FGFR3	FGF13_FGFR3	FGF13	Fgf13	Fgfr3					celltalkdb_16597617		Fgf13_Fgfr3
FGF13_FGFR4	FGF13_FGFR4	FGF13	Fgf13	Fgfr4					celltalkdb_16597617		Fgf13_Fgfr4
FGF13_SCN5A	FGF13_SCN5A	FGF13	Fgf13	Scn5a					celltalkdb_21817159		Fgf13_Scn5a
FGF14_FGFR1	FGF14_FGFR1	FGF14	Fgf14	Fgfr1					celltalkdb_23403721,16597617		Fgf14_Fgfr1
FGF14_FGFR2	FGF14_FGFR2	FGF14	Fgf14	Fgfr2					celltalkdb_16597617		Fgf14_Fgfr2
FGF14_FGFR3	FGF14_FGFR3	FGF14	Fgf14	Fgfr3					celltalkdb_16597617		Fgf14_Fgfr3
FGF14_FGFR4	FGF14_FGFR4	FGF14	Fgf14	Fgfr4					celltalkdb_16597617		Fgf14_Fgfr4
FGF15_FGFR1	FGF15_FGFR1	FGF15	Fgf15	Fgfr1					celltalkdb_23403721,16597617		Fgf15_Fgfr1
FGF15_FGFR2	FGF15_FGFR2	FGF15	Fgf15	Fgfr2					celltalkdb_16597617		Fgf15_Fgfr2
FGF15_FGFR3	FGF15_FGFR3	FGF15	Fgf15	Fgfr3					celltalkdb_16597617		Fgf15_Fgfr3
FGF15_FGFR4	FGF15_FGFR4	FGF15	Fgf15	Fgfr4					celltalkdb_17623664		Fgf15_Fgfr4
FGF15_KLB	FGF15_KLB	FGF15	Fgf15	Klb					celltalkdb_22442730		Fgf15_Klb
FGF16_FGFR1	FGF16_FGFR1	FGF16	Fgf16	Fgfr1					celltalkdb_23403721		Fgf16_Fgfr1
FGF16_FGFR2	FGF16_FGFR2	FGF16	Fgf16	Fgfr2					celltalkdb_16597617,23403721		Fgf16_Fgfr2
FGF16_FGFR3	FGF16_FGFR3	FGF16	Fgf16	Fgfr3					celltalkdb_16597617		Fgf16_Fgfr3
FGF16_FGFR4	FGF16_FGFR4	FGF16	Fgf16	Fgfr4					celltalkdb_16597617		Fgf16_Fgfr4
FGF17_FGFR1	FGF17_FGFR1	FGF17	Fgf17	Fgfr1					celltalkdb_23403721,16597617		Fgf17_Fgfr1
FGF17_FGFR2	FGF17_FGFR2	FGF17	Fgf17	Fgfr2					celltalkdb_16597617		Fgf17_Fgfr2
FGF17_FGFR3	FGF17_FGFR3	FGF17	Fgf17	Fgfr3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533;PMID:25772309		Fgf17_Fgfr3
FGF17_FGFR4	FGF17_FGFR4	FGF17	Fgf17	Fgfr4					celltalkdb_16597617		Fgf17_Fgfr4
FGF18_FGFR1	FGF18_FGFR1	FGF18	Fgf18	Fgfr1					celltalkdb_23403721,16597617		Fgf18_Fgfr1
FGF18_FGFR2	FGF18_FGFR2	FGF18	Fgf18	Fgfr2					celltalkdb_16093398,16597617		Fgf18_Fgfr2
FGF18_FGFR3	FGF18_FGFR3	FGF18	Fgf18	Fgfr3					celltalkdb_16597617,16093398		Fgf18_Fgfr3
FGF18_FGFR4	FGF18_FGFR4	FGF18	Fgf18	Fgfr4					celltalkdb_16597617		Fgf18_Fgfr4
FGF1_CD44	FGF1_CD44	FGF1	Fgf1	Cd44					celltalkdb_29812912		Fgf1_Cd44
FGF1_FGFR1	FGF1_FGFR1	FGF1	Fgf1	Fgfr1					celltalkdb_23403721, cellphonedb_uniprot		Fgf1_Fgfr1
FGF1_FGFR2	FGF1_FGFR2	FGF1	Fgf1	Fgfr2					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533		Fgf1_Fgfr2
FGF1_FGFR3	FGF1_FGFR3	FGF1	Fgf1	Fgfr3					celltalkdb_16597617, cellphonedb_uniprot;reactome;PMID:27458533		Fgf1_Fgfr3
FGF1_FGFR4	FGF1_FGFR4	FGF1	Fgf1	Fgfr4					celltalkdb_29812912,16597617, cellphonedb_reactome;PMID:25772309		Fgf1_Fgfr4
FGF1_NRP1	FGF1_NRP1	FGF1	Fgf1	Nrp1					celltalkdb_22948112		Fgf1_Nrp1
