"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"WNT9A_FZD6_LRP6","WNT9A_FZD6_LRP6","WNT","WNT9A","FZD6_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9A - (FZD6+LRP6)"
"WNT9A_FZD7_LRP6","WNT9A_FZD7_LRP6","WNT","WNT9A","FZD7_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9A - (FZD7+LRP6)"
"WNT9A_FZD8_LRP6","WNT9A_FZD8_LRP6","WNT","WNT9A","FZD8_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9A - (FZD8+LRP6)"
"WNT9A_FZD9_LRP6","WNT9A_FZD9_LRP6","WNT","WNT9A","FZD9_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9A - (FZD9+LRP6)"
"WNT9B_FZD1_LRP6","WNT9B_FZD1_LRP6","WNT","WNT9B","FZD1_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD1+LRP6)"
"WNT9B_FZD10_LRP6","WNT9B_FZD10_LRP6","WNT","WNT9B","FZD10_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD10+LRP6)"
"WNT9B_FZD2_LRP6","WNT9B_FZD2_LRP6","WNT","WNT9B","FZD2_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD2+LRP6)"
"WNT9B_FZD3_LRP6","WNT9B_FZD3_LRP6","WNT","WNT9B","FZD3_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD3+LRP6)"
"WNT9B_FZD4_LRP6","WNT9B_FZD4_LRP6","WNT","WNT9B","FZD4_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD4+LRP6)"
"WNT9B_FZD5_LRP6","WNT9B_FZD5_LRP6","WNT","WNT9B","FZD5_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD5+LRP6)"
"WNT9B_FZD6_LRP6","WNT9B_FZD6_LRP6","WNT","WNT9B","FZD6_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD6+LRP6)"
"WNT9B_FZD7_LRP6","WNT9B_FZD7_LRP6","WNT","WNT9B","FZD7_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD7+LRP6)"
"WNT9B_FZD8_LRP6","WNT9B_FZD8_LRP6","WNT","WNT9B","FZD8_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD8+LRP6)"
"WNT9B_FZD9_LRP6","WNT9B_FZD9_LRP6","WNT","WNT9B","FZD9_LRP6","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT9B - (FZD9+LRP6)"
"WNT5A_FZD1","WNT5A_FZD1","ncWNT","WNT5A","FZD1","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD1"
"WNT5A_FZD10","WNT5A_FZD10","ncWNT","WNT5A","FZD10","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD10"
"WNT5A_FZD2","WNT5A_FZD2","ncWNT","WNT5A","FZD2","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD2"
"WNT5A_FZD3","WNT5A_FZD3","ncWNT","WNT5A","FZD3","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD3"
"WNT5A_FZD4","WNT5A_FZD4","ncWNT","WNT5A","FZD4","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD4"
"WNT5A_FZD5","WNT5A_FZD5","ncWNT","WNT5A","FZD5","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD5"
"WNT5A_FZD6","WNT5A_FZD6","ncWNT","WNT5A","FZD6","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD6"
"WNT5A_FZD7","WNT5A_FZD7","ncWNT","WNT5A","FZD7","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD7"
"WNT5A_FZD8","WNT5A_FZD8","ncWNT","WNT5A","FZD8","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD8"
"WNT5A_FZD9","WNT5A_FZD9","ncWNT","WNT5A","FZD9","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5A - FZD9"
"WNT5A_MCAM","WNT5A_MCAM","ncWNT","WNT5A","MCAM","","","","","PMID: 24335906","Secreted Signaling","WNT5A - MCAM"
"WNT5B_FZD1","WNT5B_FZD1","ncWNT","WNT5B","FZD1","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD1"
"WNT5B_FZD10","WNT5B_FZD10","ncWNT","WNT5B","FZD10","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD10"
"WNT5B_FZD2","WNT5B_FZD2","ncWNT","WNT5B","FZD2","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD2"
"WNT5B_FZD3","WNT5B_FZD3","ncWNT","WNT5B","FZD3","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD3"
"WNT5B_FZD4","WNT5B_FZD4","ncWNT","WNT5B","FZD4","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD4"
"WNT5B_FZD5","WNT5B_FZD5","ncWNT","WNT5B","FZD5","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD5"
"WNT5B_FZD6","WNT5B_FZD6","ncWNT","WNT5B","FZD6","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD6"
"WNT5B_FZD7","WNT5B_FZD7","ncWNT","WNT5B","FZD7","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD7"
"WNT5B_FZD8","WNT5B_FZD8","ncWNT","WNT5B","FZD8","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD8"
"WNT5B_FZD9","WNT5B_FZD9","ncWNT","WNT5B","FZD9","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT5B - FZD9"
"WNT11_FZD1","WNT11_FZD1","ncWNT","WNT11","FZD1","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD1"
"WNT11_FZD10","WNT11_FZD10","ncWNT","WNT11","FZD10","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD10"
"WNT11_FZD2","WNT11_FZD2","ncWNT","WNT11","FZD2","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD2"
"WNT11_FZD3","WNT11_FZD3","ncWNT","WNT11","FZD3","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD3"
"WNT11_FZD4","WNT11_FZD4","ncWNT","WNT11","FZD4","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD4"
"WNT11_FZD5","WNT11_FZD5","ncWNT","WNT11","FZD5","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD5"
"WNT11_FZD6","WNT11_FZD6","ncWNT","WNT11","FZD6","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD6"
"WNT11_FZD7","WNT11_FZD7","ncWNT","WNT11","FZD7","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD7"
"WNT11_FZD8","WNT11_FZD8","ncWNT","WNT11","FZD8","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD8"
"WNT11_FZD9","WNT11_FZD9","ncWNT","WNT11","FZD9","","","ncWNT activation receptor","","KEGG: hsa04310","Secreted Signaling","WNT11 - FZD9"
"EGF_EGFR","EGF_EGFR","EGF","EGF","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","EGF - EGFR"
"EGF_EGFR_ERBB2","EGF_EGFR_ERBB2","EGF","EGF","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","EGF - (EGFR+ERBB2)"
"TGFA_EGFR","TGFA_EGFR","EGF","TGFA","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","TGFA - EGFR"
"TGFA_EGFR_ERBB2","TGFA_EGFR_ERBB2","EGF","TGFA","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","TGFA - (EGFR+ERBB2)"
"AREG_EGFR","AREG_EGFR","EGF","AREG","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","AREG - EGFR"
"AREG_EGFR_ERBB2","AREG_EGFR_ERBB2","EGF","AREG","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","AREG - (EGFR+ERBB2)"
"BTC_EGFR","BTC_EGFR","EGF","BTC","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","BTC - EGFR"
"BTC_EGFR_ERBB2","BTC_EGFR_ERBB2","EGF","BTC","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","BTC - (EGFR+ERBB2)"
"BTC_ERBB4","BTC_ERBB4","EGF","BTC","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","BTC - ERBB4"
"BTC_ERBB2_ERBB4","BTC_ERBB2_ERBB4","EGF","BTC","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","BTC - (ERBB2+ERBB4)"
"HBEGF_EGFR","HBEGF_EGFR","EGF","HBEGF","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","HBEGF - EGFR"
"HBEGF_EGFR_ERBB2","HBEGF_EGFR_ERBB2","EGF","HBEGF","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","HBEGF - (EGFR+ERBB2)"
"HBEGF_ERBB4","HBEGF_ERBB4","EGF","HBEGF","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","HBEGF - ERBB4"
"HBEGF_ERBB2_ERBB4","HBEGF_ERBB2_ERBB4","EGF","HBEGF","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","HBEGF - (ERBB2+ERBB4)"
"EREG_EGFR","EREG_EGFR","EGF","EREG","EGFR","","","","","KEGG: hsa04012","Secreted Signaling","EREG - EGFR"
"EREG_EGFR_ERBB2","EREG_EGFR_ERBB2","EGF","EREG","EGFR_ERBB2","","","","","KEGG: hsa04012","Secreted Signaling","EREG - (EGFR+ERBB2)"
"EREG_ERBB4","EREG_ERBB4","EGF","EREG","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","EREG - ERBB4"
"EREG_ERBB2_ERBB4","EREG_ERBB2_ERBB4","EGF","EREG","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","EREG - (ERBB2+ERBB4)"
"NRG1_ERBB3","NRG1_ERBB3","NRG","NRG1","ERBB3","","","","","KEGG: hsa04012","Secreted Signaling","NRG1 - ERBB3"
"NRG1_ERBB2_ERBB3","NRG1_ERBB2_ERBB3","NRG","NRG1","ERBB2_ERBB3","","","","","KEGG: hsa04012","Secreted Signaling","NRG1 - (ERBB2+ERBB3)"
"NRG1_ERBB4","NRG1_ERBB4","NRG","NRG1","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG1 - ERBB4"
"NRG1_ERBB2_ERBB4","NRG1_ERBB2_ERBB4","NRG","NRG1","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG1 - (ERBB2+ERBB4)"
"NRG2_ERBB3","NRG2_ERBB3","NRG","NRG2","ERBB3","","","","","KEGG: hsa04012","Secreted Signaling","NRG2 - ERBB3"
"NRG2_ERBB2_ERBB3","NRG2_ERBB2_ERBB3","NRG","NRG2","ERBB2_ERBB3","","","","","KEGG: hsa04012","Secreted Signaling","NRG2 - (ERBB2+ERBB3)"
"NRG2_ERBB4","NRG2_ERBB4","NRG","NRG2","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG2 - ERBB4"
"NRG2_ERBB2_ERBB4","NRG2_ERBB2_ERBB4","NRG","NRG2","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG2 - (ERBB2+ERBB4)"
"NRG3_ERBB4","NRG3_ERBB4","NRG","NRG3","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG3 - ERBB4"
"NRG3_ERBB2_ERBB4","NRG3_ERBB2_ERBB4","NRG","NRG3","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG3 - (ERBB2+ERBB4)"
"NRG4_ERBB4","NRG4_ERBB4","NRG","NRG4","ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG4 - ERBB4"
"NRG4_ERBB2_ERBB4","NRG4_ERBB2_ERBB4","NRG","NRG4","ERBB2_ERBB4","","","","","KEGG: hsa04012","Secreted Signaling","NRG4 - (ERBB2+ERBB4)"
"NRG1_ITGAV_ITGB3","NRG1_ITGAV_ITGB3","NRG","NRG1","ITGAV_ITGB3","","","","","PMID: 20682778","Secreted Signaling","NRG1 - (ITGAV+ITGB3)"
"FGF1_FGFR1","FGF1_FGFR1","FGF","FGF1","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF1 - FGFR1"
"FGF1_FGFR2","FGF1_FGFR2","FGF","FGF1","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF1 - FGFR2"
"FGF1_FGFR3","FGF1_FGFR3","FGF","FGF1","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF1 - FGFR3"
"FGF1_FGFR4","FGF1_FGFR4","FGF","FGF1","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF1 - FGFR4"
"FGF2_FGFR1","FGF2_FGFR1","FGF","FGF2","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF2 - FGFR1"
"FGF2_FGFR2","FGF2_FGFR2","FGF","FGF2","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF2 - FGFR2"
"FGF2_FGFR3","FGF2_FGFR3","FGF","FGF2","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF2 - FGFR3"
"FGF2_FGFR4","FGF2_FGFR4","FGF","FGF2","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF2 - FGFR4"
"FGF4_FGFR1","FGF4_FGFR1","FGF","FGF4","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF4 - FGFR1"
"FGF4_FGFR2","FGF4_FGFR2","FGF","FGF4","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF4 - FGFR2"
"FGF4_FGFR3","FGF4_FGFR3","FGF","FGF4","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF4 - FGFR3"
"FGF4_FGFR4","FGF4_FGFR4","FGF","FGF4","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF4 - FGFR4"
"FGF5_FGFR1","FGF5_FGFR1","FGF","FGF5","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF5 - FGFR1"
"FGF5_FGFR2","FGF5_FGFR2","FGF","FGF5","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF5 - FGFR2"
"FGF5_FGFR3","FGF5_FGFR3","FGF","FGF5","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF5 - FGFR3"
"FGF5_FGFR4","FGF5_FGFR4","FGF","FGF5","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF5 - FGFR4"
"FGF6_FGFR1","FGF6_FGFR1","FGF","FGF6","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF6 - FGFR1"
"FGF6_FGFR2","FGF6_FGFR2","FGF","FGF6","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF6 - FGFR2"
"FGF6_FGFR3","FGF6_FGFR3","FGF","FGF6","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF6 - FGFR3"
"FGF6_FGFR4","FGF6_FGFR4","FGF","FGF6","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF6 - FGFR4"
"FGF7_FGFR1","FGF7_FGFR1","FGF","FGF7","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF7 - FGFR1"
"FGF7_FGFR2","FGF7_FGFR2","FGF","FGF7","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF7 - FGFR2"
"FGF3_FGFR1","FGF3_FGFR1","FGF","FGF3","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF3 - FGFR1"
"FGF3_FGFR2","FGF3_FGFR2","FGF","FGF3","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF3 - FGFR2"
"FGF10_FGFR1","FGF10_FGFR1","FGF","FGF10","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF10 - FGFR1"
"FGF10_FGFR2","FGF10_FGFR2","FGF","FGF10","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF10 - FGFR2"
"FGF22_FGFR2","FGF22_FGFR2","FGF","FGF22","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF22 - FGFR2"
"FGF8_FGFR1","FGF8_FGFR1","FGF","FGF8","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF8 - FGFR1"
"FGF8_FGFR2","FGF8_FGFR2","FGF","FGF8","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF8 - FGFR2"
"FGF8_FGFR3","FGF8_FGFR3","FGF","FGF8","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF8 - FGFR3"
"FGF8_FGFR4","FGF8_FGFR4","FGF","FGF8","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF8 - FGFR4"
"FGF17_FGFR1","FGF17_FGFR1","FGF","FGF17","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF17 - FGFR1"
"FGF17_FGFR2","FGF17_FGFR2","FGF","FGF17","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF17 - FGFR2"
"FGF17_FGFR3","FGF17_FGFR3","FGF","FGF17","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF17 - FGFR3"
"FGF17_FGFR4","FGF17_FGFR4","FGF","FGF17","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF17 - FGFR4"
"FGF18_FGFR1","FGF18_FGFR1","FGF","FGF18","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF18 - FGFR1"
"FGF18_FGFR2","FGF18_FGFR2","FGF","FGF18","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF18 - FGFR2"
"FGF18_FGFR3","FGF18_FGFR3","FGF","FGF18","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF18 - FGFR3"
"FGF18_FGFR4","FGF18_FGFR4","FGF","FGF18","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF18 - FGFR4"
"FGF9_FGFR1","FGF9_FGFR1","FGF","FGF9","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF9 - FGFR1"
"FGF9_FGFR2","FGF9_FGFR2","FGF","FGF9","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF9 - FGFR2"
"FGF9_FGFR3","FGF9_FGFR3","FGF","FGF9","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF9 - FGFR3"
"FGF9_FGFR4","FGF9_FGFR4","FGF","FGF9","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF9 - FGFR4"
"FGF20_FGFR1","FGF20_FGFR1","FGF","FGF20","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF20 - FGFR1"
"FGF20_FGFR2","FGF20_FGFR2","FGF","FGF20","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF20 - FGFR2"
"FGF20_FGFR3","FGF20_FGFR3","FGF","FGF20","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF20 - FGFR3"
"FGF20_FGFR4","FGF20_FGFR4","FGF","FGF20","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF20 - FGFR4"
"FGF16_FGFR1","FGF16_FGFR1","FGF","FGF16","FGFR1","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF16 - FGFR1"
"FGF16_FGFR2","FGF16_FGFR2","FGF","FGF16","FGFR2","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF16 - FGFR2"
"FGF16_FGFR3","FGF16_FGFR3","FGF","FGF16","FGFR3","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF16 - FGFR3"
"FGF16_FGFR4","FGF16_FGFR4","FGF","FGF16","FGFR4","","","","FGF inhibition receptor","PMC: 4393358","Secreted Signaling","FGF16 - FGFR4"
"FGF15_FGFR1","FGF15_FGFR1","FGF","FGF19","FGFR1","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF15 - FGFR1"
"FGF15_FGFR2","FGF15_FGFR2","FGF","FGF19","FGFR2","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF15 - FGFR2"
"FGF15_FGFR3","FGF15_FGFR3","FGF","FGF19","FGFR3","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF15 - FGFR3"
"FGF15_FGFR4","FGF15_FGFR4","FGF","FGF19","FGFR4","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF15 - FGFR4"
"FGF21_FGFR1","FGF21_FGFR1","FGF","FGF21","FGFR1","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF21 - FGFR1"
"FGF21_FGFR3","FGF21_FGFR3","FGF","FGF21","FGFR3","","","FGF activation receptor 2","","PMC: 4393358","Secreted Signaling","FGF21 - FGFR3"
"FGF23_FGFR1","FGF23_FGFR1","FGF","FGF23","FGFR1","","","FGF activation receptor 3","","PMC: 4393358","Secreted Signaling","FGF23 - FGFR1"
"FGF23_FGFR3","FGF23_FGFR3","FGF","FGF23","FGFR3","","","FGF activation receptor 3","","PMC: 4393358","Secreted Signaling","FGF23 - FGFR3"
"FGF23_FGFR4","FGF23_FGFR4","FGF","FGF23","FGFR4","","","FGF activation receptor 3","","PMC: 4393358","Secreted Signaling","FGF23 - FGFR4"
"PDGFA_PDGFRA","PDGFA_PDGFRA","PDGF","PDGFA","PDGFRA","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFA - PDGFRA"
"PDGFA_PDGFRB","PDGFA_PDGFRB","PDGF","PDGFA","PDGFRB","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFA - PDGFRB"
"PDGFB_PDGFRA","PDGFB_PDGFRA","PDGF","PDGFB","PDGFRA","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFB - PDGFRA"
"PDGFB_PDGFRB","PDGFB_PDGFRB","PDGF","PDGFB","PDGFRB","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFB - PDGFRB"
"PDGFC_PDGFRA","PDGFC_PDGFRA","PDGF","PDGFC","PDGFRA","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFC - PDGFRA"
"PDGFD_PDGFRB","PDGFD_PDGFRB","PDGF","PDGFD","PDGFRB","","PDGF antagonist","","","PMID: 15207812","Secreted Signaling","PDGFD - PDGFRB"
"VEGFA_VEGFR1","VEGFA_VEGFR1","VEGF","VEGFA","FLT1","","","","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFA - VEGFR1"
"VEGFA_VEGFR2","VEGFA_VEGFR2","VEGF","VEGFA","KDR","","","VEGF activation receptor","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFA - VEGFR2"
"VEGFB_VEGFR1","VEGFB_VEGFR1","VEGF","VEGFB","FLT1","","","","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFB - VEGFR1"
"VEGFC_VEGFR3","VEGFC_VEGFR3","VEGF","VEGFC","FLT4","","","","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFC - VEGFR3"
"VEGFC_VEGFR2","VEGFC_VEGFR2","VEGF","VEGFC","KDR","","","VEGF activation receptor","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFC - VEGFR2"
"VEGFD_VEGFR3","VEGFD_VEGFR3","VEGF","VEGFD","FLT4","","","","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFD - VEGFR3"
"VEGFD_VEGFR2","VEGFD_VEGFR2","VEGF","VEGFD","KDR","","","VEGF activation receptor","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","VEGFD - VEGFR2"
"PGF_VEGFR1","PGF_VEGFR1","VEGF","PGF","FLT1","","","","","KEGG: hsa04370; PMID: 16633338","Secreted Signaling","PGF - VEGFR1"
"VEGFA_VEGFR1R2","VEGFA_VEGFR1R2","VEGF","VEGFA","FLT1_KDR","","","VEGF activation receptor","","PMID: 16633338","Secreted Signaling","VEGFA - VEGFR1R2"
"VEGFC_VEGFR2R3","VEGFC_VEGFR2R3","VEGF","VEGFC","FLT4_KDR","","","VEGF activation receptor","","PMID: 16633338","Secreted Signaling","VEGFC - VEGFR2R3"
"VEGFD_VEGFR2R3","VEGFD_VEGFR2R3","VEGF","VEGFD","FLT4_KDR","","","VEGF activation receptor","","PMID: 16633338","Secreted Signaling","VEGFD - VEGFR2R3"
"IGF1_IGF1R","IGF1_IGF1R","IGF","IGF1","IGF1R","","IGF antagonist","","","PMID: 14604834","Secreted Signaling","IGF1 - IGF1R"
"IGF2_IGF1R","IGF2_IGF1R","IGF","IGF2","IGF1R","","IGF antagonist","","","PMID: 14604834","Secreted Signaling","IGF2 - IGF1R"
